"iter","E21","E11","E22","E12"
37154,-863.662,-1899.53,-501.685,-1201.27
37155,-956.851,-1873.08,-638.528,-1202.42
37156,-855.544,-1965.16,-626.98,-1314.6
37157,-895.133,-1841.01,-797.4,-1169.65
37158,-744.469,-1763.6,-767.997,-1202.78
37159,-814.416,-1712.72,-822.168,-1067.44
37160,-935.541,-1735.16,-758.906,-1317.87
37161,-728.056,-1810.15,-628.368,-1226.51
37162,-610.558,-1847.39,-643.557,-1256.3
37163,-930.412,-1751.32,-673.954,-1388.47
37164,-893.719,-1846.1,-677.856,-1327.41
37165,-911.724,-1695.43,-644.355,-1244.2
37166,-858.64,-1946.61,-671.915,-1253.5
37167,-680.84,-1773.33,-531.86,-1321.17
37168,-340.107,-1755.8,-789.014,-1243.93
37169,-1052.46,-1966.4,-732.185,-1254.03
37170,-1038.82,-1935.35,-710.93,-1166.1
37171,-946.517,-1892.05,-642.033,-1170.76
37172,-989.416,-1921.26,-576.088,-1243.7
37173,-792.127,-1843.16,-709.714,-1212.07
37174,-843.001,-1780.16,-737.291,-1213.03
37175,-859.822,-1766.7,-678.445,-1246.94
37176,-886.547,-1559,-783.313,-1386.73
37177,-998.601,-1717.23,-821.704,-1164.84
37178,-927.232,-1749.04,-674.273,-1153.4
37179,-744.514,-1733.76,-687.305,-1193.51
37180,-502.058,-1833.9,-589.971,-1208.58
37181,-424.648,-1860.75,-729.333,-1056.12
37182,-408.526,-1878.12,-740.786,-1172.9
37183,-614.719,-1895.73,-702.492,-1507.88
37184,-957.876,-1654.82,-707.621,-992.674
37185,-630.532,-1836.22,-711.226,-1220.87
37186,-914.786,-1711.24,-524.277,-1187.53
37187,-952.271,-1615.55,-664.394,-1246.28
37188,-763.566,-1401.66,-518.21,-1225.81
37189,-930.395,-1830.86,-690.705,-1263.59
37190,-825.634,-1919.06,-656.193,-1155.63
37191,-940.318,-1705.44,-703.578,-1222.94
37192,-886.12,-1734.72,-786.531,-1345.9
37193,-887.723,-1872.18,-737.829,-1183.81
37194,-726.446,-1954.22,-689.595,-1138.5
37195,-861.501,-1942.7,-559.369,-1213.36
37196,-882.256,-1975.29,-628.298,-1277.87
37197,-957.251,-1869.11,-662.024,-1127.18
37198,-788.526,-1723.3,-606.336,-1278.58
37199,-928.829,-1706.34,-689.879,-1227.17
37200,-892.905,-1654.23,-701.855,-1217.52
37201,-921.653,-1778.49,-591.13,-1189.86
37202,-451.74,-1635.89,-617.32,-1329.74
37203,-528.481,-1801.17,-455.473,-1353.13
37204,-1058.46,-1950.38,-756.67,-1249.46
37205,-877.165,-1783.69,-657.762,-1321.02
37206,-816.739,-1928.79,-699.425,-1226.09
37207,-1063.08,-1929.42,-704.767,-1191.6
37208,-1059.94,-1945.82,-714.974,-1240.28
37209,-1082.82,-1722.61,-721.582,-1327.45
37210,-867.479,-1787.12,-694.167,-1145.19
37211,-924.041,-1709.3,-642.241,-1207.04
37212,-429.436,-1685.09,-714.655,-1175.9
37213,-262.01,-1885.15,-482.628,-1285.08
37214,-253.549,-1796.03,-642.285,-1326.93
37215,-409.91,-1744.32,-704.213,-1339.75
37216,-305.799,-1857.74,-651.726,-1225.15
37217,-949.048,-1820.54,-544.736,-1245.86
37218,-880.833,-1701.76,-646.08,-1062.91
37219,-988.236,-1716.58,-478.072,-1095.05
37220,-888.492,-1611.83,-395.499,-1077.19
37221,-934.104,-1777.01,-463.883,-1355.33
37222,-877.891,-1787.4,-476.365,-1211.12
37223,-911.405,-1815.58,-678.265,-1211.91
37224,-886.324,-1902.63,-702.828,-1232.01
37225,-277.745,-1612.7,-644.235,-1153.1
37226,-384.581,-1759.57,-673.237,-1282.64
37227,-621.776,-1839.72,-675.988,-1287.92
37228,-388.779,-1797.21,-664.992,-1253.78
37229,-331.796,-1733.88,-794.733,-1301.06
37230,-320.95,-1741.66,-745.253,-1416.95
37231,-458.076,-1657.72,-657.019,-1346.66
37232,-1004.92,-1746.45,-561.874,-1337.59
37233,-832.122,-1760.47,-509.745,-1309.9
37234,-772.516,-1481.72,-500.502,-1182
37235,-830.291,-1760.23,-521.564,-1247.24
37236,-757.687,-1964.4,-610.793,-1304.84
37237,-821.826,-1788.43,-660.131,-1287.68
37238,-848.871,-1703.72,-700.794,-1528.44
37239,-736.52,-1817.31,-655.168,-1185.76
37240,-697.075,-1678.99,-680.432,-1261.13
37241,-779.821,-1776.5,-682.344,-1276.35
37242,-885.446,-1862.64,-795.677,-1175.94
37243,-820.597,-1858.49,-761.996,-1285.22
37244,-757.921,-1794.94,-691.576,-1403.44
37245,-918.714,-1832.74,-629.809,-1129.65
37246,-746.101,-1776.33,-499.138,-1120.35
37247,-821.88,-1608.78,-645.518,-1202.52
37248,-770.937,-1950.6,-710.481,-1267.01
37249,-701.926,-1734.75,-720.827,-1268.31
37250,-819.414,-1773.6,-723.214,-1221.4
37251,-711.291,-1692.64,-568.663,-1319.95
37252,-844.787,-1882.61,-610.83,-1243.25
37253,-792.865,-1760.3,-661.79,-1374.51
37254,-872.759,-1795.04,-665.72,-1198.37
37255,-917.447,-1825.34,-654.23,-1704.04
37256,-721.959,-1788.07,-697.287,-1264.68
37257,-624.816,-1929.48,-597.259,-1207.05
37258,-613.469,-1808.74,-675.252,-1202.23
37259,-733.478,-1631.3,-513.922,-1359.61
37260,-1029.39,-1824.55,-627.766,-1211.61
37261,-1010.5,-1953.36,-691.608,-1184.34
37262,-787.886,-1786.23,-489.309,-1141.07
37263,-1034.19,-1888.96,-718.701,-1142.38
37264,-888.855,-1801.67,-714.567,-1115.28
37265,-787.36,-1712.24,-769.627,-1065.45
37266,-886.669,-1688.35,-746.603,-1159.32
37267,-830.923,-1749.83,-726.073,-1208.06
37268,-762.17,-1727.14,-726.19,-1225.35
37269,-378.164,-1802.04,-631.551,-1274.27
37270,-784.369,-1893.61,-659.983,-1139.61
37271,-904.472,-1992.79,-608.324,-1259.45
37272,-1050.29,-1761.54,-662.846,-1201.18
37273,-805.739,-1724.69,-598.731,-1249.03
37274,-930.161,-1619.46,-677.017,-1408.96
37275,-901.359,-1706.23,-744.831,-1351.52
37276,-345.884,-1907.29,-739.073,-1395.9
37277,-241.979,-1897.35,-762.217,-1297.79
37278,-269.365,-1552.21,-572.538,-1051.48
37279,-285.927,-1863.14,-597.623,-1208.29
37280,-484.08,-1837,-710.594,-1239.88
37281,-1064.61,-1965.46,-734.495,-1161.76
37282,-931.67,-1915.84,-724.229,-1138.33
37283,-1038.25,-1985.12,-555.089,-1156.12
37284,-527.217,-1769.63,-637.747,-1144.59
37285,-198.543,-1769.42,-561.535,-1095.68
37286,-559.302,-1819.23,-474.733,-1225.74
37287,-455.671,-1846.14,-754.292,-1373.78
37288,-624.456,-1834.01,-641.068,-1185.2
37289,-375.534,-1867.13,-686.992,-1191.12
37290,-330.487,-1817.28,-704.269,-1269.14
37291,-421.879,-1936.16,-663.61,-1328.19
37292,-830.935,-1941.75,-735.557,-1325.74
37293,-484.508,-1801.86,-757.923,-1110.94
37294,-366.823,-1960.93,-543.3,-1160.53
37295,-299.224,-1848.42,-590.024,-1219.92
37296,-428.983,-1742.08,-690.442,-1298.44
37297,-932.957,-1884.39,-743.552,-1202.97
37298,-908.409,-1815.12,-845.498,-1135.62
37299,-906.779,-1774.95,-709.978,-1161.08
37300,-1011.6,-1781.71,-674.842,-1385.65
37301,-1230.68,-1946.57,-675.541,-1335.95
37302,-971.706,-1783.85,-585.854,-1260.57
37303,-849.625,-1745.57,-699.756,-1267.79
37304,-930.353,-1761.57,-732.945,-1234.96
37305,-883.044,-1697.97,-664.514,-1129.65
37306,-678.07,-1726.59,-658.086,-1270.88
37307,-404.624,-1758.54,-710.752,-1184.29
37308,-379.917,-1660.55,-641.05,-1252.94
37309,-296.169,-1827.68,-722.581,-1130.39
37310,-379.261,-1985.6,-543.828,-1281.94
37311,-485.322,-1654.47,-516.778,-1275.54
37312,-290.84,-1710.4,-583.967,-1259.46
37313,-298.176,-1702.84,-683.981,-1242.31
37314,-339.802,-1711.19,-727.4,-1052.27
37315,-419.832,-1783.21,-526.135,-1147.15
37316,-364.188,-1786.31,-575.518,-1337.56
37317,-253.627,-1885.12,-612.887,-1028.83
37318,-249.514,-1849.19,-445.196,-1181.58
37319,-360.635,-1899.69,-755.32,-1160.08
37320,-215.561,-1839.06,-704.198,-1161.73
37321,-481.718,-1909.14,-650.827,-1326.84
37322,-253.644,-1693.98,-746.75,-1355.4
37323,-360.111,-1655.71,-609.896,-1289.95
37324,-275.441,-1635.05,-613.619,-1097.31
37325,-229.33,-1634.17,-619.362,-1192.29
37326,-377.72,-1774.13,-529.767,-1181.81
37327,-397.114,-1830.04,-565.055,-1148.76
37328,-230.719,-1854.83,-506.384,-1245.91
37329,-509.399,-1651.74,-660.211,-1233.18
37330,-386.695,-1842,-712.27,-1247.87
37331,-484.46,-1867.77,-649.861,-1175.22
37332,-444.734,-1830.6,-682.936,-1144.39
37333,-224.566,-1944.59,-748.951,-1371.7
37334,-550.786,-1638.24,-737.936,-1245.14
37335,-329.734,-1777.51,-665.096,-1327.59
37336,-305.924,-1831.14,-704.609,-1296.05
37337,-681.799,-1776.07,-714.887,-1232.24
37338,-602.305,-1785.68,-742.032,-1230.71
37339,-304.552,-1976.67,-752.104,-1230.27
37340,-504.916,-1847.42,-779.702,-1166.82
37341,-214.386,-1853.7,-486.379,-1271.71
37342,-423.265,-1797.72,-579.613,-1277.68
37343,-401.028,-1827.79,-656.874,-897.125
37344,-318.507,-1836.47,-661.739,-1224.07
37345,-404.346,-1672.62,-754.224,-1167.22
37346,-375.446,-1661.24,-676.155,-1226.06
37347,-368.345,-1710.82,-744.046,-1232.03
37348,-383.836,-1915.22,-623.882,-1169.64
37349,-244.305,-1892.88,-773.826,-1235.6
37350,-274.408,-1882.65,-646.375,-1223.56
37351,-312.019,-1888.7,-836.514,-1394.03
37352,-380.813,-1735.29,-668.637,-1162.27
37353,-376.151,-1726.53,-701.833,-1417.38
37354,-404.74,-1964.69,-667.007,-1442.93
37355,-349.16,-1585.79,-719.771,-1177.77
37356,-246.451,-1619.44,-718.747,-1203.68
37357,-719.783,-1814.88,-777.303,-1206.76
37358,-1006.65,-1647.77,-691.763,-1278.31
37359,-358.912,-1749.62,-741.322,-1127.9
37360,-288.086,-1745.56,-812.583,-1218.76
37361,-415.238,-1812.25,-554.774,-1076.61
37362,-521.044,-1897.07,-632.688,-1092.7
37363,-717.565,-1677.21,-805.089,-1242.89
37364,-780.38,-1640.04,-608.485,-1271.24
37365,-850.823,-1622.78,-588.631,-1360.76
37366,-756.428,-1690.68,-702.931,-1092.89
37367,-836.494,-1879.7,-499.926,-1257.74
37368,-768.376,-1690.08,-672.406,-1243.7
37369,-842.879,-1702.93,-690.925,-1238.57
37370,-741.612,-1549.95,-708.941,-1304.39
37371,-816.991,-1849.37,-706.99,-1188.88
37372,-743.837,-1651.31,-720.97,-1116.74
37373,-792.328,-1664.93,-646.454,-1379.34
37374,-929.303,-1786.54,-562.33,-1404.11
37375,-862.258,-1716.5,-782.868,-1336.23
37376,-726.984,-1696.65,-635.786,-1285.75
37377,-405.28,-1842.52,-644.923,-1227.11
37378,-516.434,-1666.78,-646.677,-1243.63
37379,-775.798,-1701.48,-538.16,-1208.19
37380,-1020.49,-1816.32,-723.519,-1216.49
37381,-934.697,-1749.99,-593.926,-1254.81
37382,-785.401,-1665.61,-611.976,-1379.84
37383,-548.817,-1674.37,-530.58,-1253.8
37384,-295.839,-1744.02,-562.732,-1261.83
37385,-499.629,-1727.55,-635.94,-950.268
37386,-970.095,-1870.28,-743.645,-1103.57
37387,-1324.62,-1782.62,-731.216,-1341.95
37388,-792.454,-1685.47,-585.89,-1282.15
37389,-451.08,-1705.15,-688.593,-1243.67
37390,-343.824,-1760.18,-483.537,-1270.68
37391,-393.768,-1745.38,-672.335,-1123.21
37392,-405.34,-1748.52,-683.29,-1110.48
37393,-706.237,-1731.05,-706.578,-1161.28
37394,-1011.41,-1718.53,-581.606,-1154.86
37395,-957.193,-1706.67,-663.122,-1324.4
37396,-854.633,-1724.46,-717.699,-1370.53
37397,-378.977,-1761.34,-489.152,-1283.98
37398,-299.73,-1831.78,-481.268,-1218.03
37399,-413.902,-1887.71,-539.306,-1234.63
37400,-824.808,-1912.31,-661.545,-1263.43
37401,-815.956,-1594.65,-610.348,-1367.45
37402,-792.615,-1745.7,-633.027,-1312.09
37403,-952.408,-1848.54,-677.508,-1296.87
37404,-961.959,-1730.8,-710.621,-1241.23
37405,-1014.08,-1917.56,-690.466,-1301.43
37406,-836.345,-1886.96,-652.443,-1268
37407,-760.005,-1773.35,-688.895,-1277.25
37408,-1019.54,-1836.09,-632.505,-1297.99
37409,-1031.01,-1983.32,-608.08,-1294.35
37410,-1068.63,-1861.71,-690.371,-1226.07
37411,-1061.18,-1888.78,-530.708,-1137.89
37412,-1090.09,-1668.1,-563.987,-1393.1
37413,-963.185,-1896.73,-788.351,-1119.11
37414,-731.715,-1700.64,-628.912,-1279.13
37415,-955.041,-1742.54,-675.655,-1179.06
37416,-794.899,-1678.19,-596.623,-1337.88
37417,-624.281,-1982.73,-475.976,-1182.93
37418,-269.482,-1543.35,-589.551,-1239.56
37419,-390.081,-1927.53,-619.965,-1215.84
37420,-143.384,-1876.33,-655.521,-1217.99
37421,-402.4,-1859.77,-610.138,-1161.55
37422,-327.033,-1916.89,-744.496,-1229.19
37423,-295.649,-1946.49,-690.05,-1228.65
37424,-261.309,-1703.16,-635.407,-1274.24
37425,-977.508,-1695.15,-744.622,-1137.14
37426,-990.828,-1617.07,-599.166,-1100.73
37427,-704.38,-1975.32,-635.34,-1260.24
37428,-878.407,-1818.69,-771.257,-1252.48
37429,-945.599,-1394.19,-665.206,-1232.65
37430,-769.032,-1722.33,-688.85,-1223.86
37431,-416.509,-1814.22,-732.341,-1387.24
37432,-297.66,-1784.38,-750.739,-1212.49
37433,-475.972,-1763.43,-740.193,-1207.62
37434,-457.264,-1704.8,-702.203,-1186.07
37435,-489.819,-1917.39,-730.434,-1214.7
37436,-498.57,-1876.89,-751.929,-1188.89
37437,-335.224,-1945.3,-714.552,-1268.75
37438,-958.11,-1771.64,-823.406,-1327.32
37439,-846.836,-1851.94,-686.258,-1312.11
37440,-821.476,-1906.08,-417.046,-1380.51
37441,-834.209,-1919.18,-682.759,-1193.53
37442,-826.975,-1907.82,-720.92,-1149.68
37443,-734.836,-1921.34,-705.326,-1311.12
37444,-791.373,-1649.77,-688.004,-1306.5
37445,-1031.01,-1863.13,-714.99,-1216.67
37446,-929.448,-1951.61,-665.061,-1026.77
37447,-956.733,-1891.06,-606.17,-973.745
37448,-701.927,-1797.78,-705.598,-1157.88
37449,-426.672,-1753.02,-730.619,-1189.73
37450,-411.922,-1811.95,-516.421,-1229.5
37451,-229.119,-1737.13,-600.541,-1125.02
37452,-657.395,-1745.14,-345.961,-1111.21
37453,-781.091,-1692.71,-620.111,-1201.42
37454,-337.761,-1843.13,-621.444,-1244.54
37455,-438.69,-1813.08,-634.531,-1370.55
37456,-499.615,-1769.47,-728.875,-1363.54
37457,-833.339,-1907.48,-727.481,-1137.62
37458,-974.339,-1849.16,-649.04,-1267.86
37459,-726.445,-1860.19,-701.115,-1238.94
37460,-697.408,-1861.32,-801.101,-1361.22
37461,-696.413,-1864.89,-515.257,-1391.73
37462,-750.923,-1941.6,-663.948,-1281.15
37463,-677.2,-1887.7,-716.314,-1180.37
37464,-856.263,-1444.4,-646.333,-1222.59
37465,-806.326,-1645.17,-697.612,-1334.65
37466,-369.781,-1846.6,-896.754,-1205.16
37467,-794.189,-1889.68,-439.722,-1372.04
37468,-353.07,-1681.98,-667.418,-1213.08
37469,-341.633,-1904.02,-563.991,-1246.58
37470,-202.5,-1753.95,-687.162,-1170.94
37471,-501.741,-1805.67,-697.312,-1184.66
37472,-397.112,-1606.46,-712.747,-1217.04
37473,-94.9785,-1932.48,-732.744,-1197.15
37474,-834.152,-1951.65,-650.119,-1201.66
37475,-382.809,-1788.24,-661.148,-1185.9
37476,-316.729,-1834.02,-644.982,-1431.74
37477,-277.291,-1898.89,-601.786,-1266.08
37478,-540.111,-1947.56,-525.579,-1189.43
37479,-866.966,-1847.87,-459.625,-1160.14
37480,-930.031,-1770.19,-450.487,-1243.63
37481,-829.295,-1705.49,-658.178,-1377.9
37482,-1176.34,-1910.05,-739.491,-1264.84
37483,-1178.04,-1711.58,-563.166,-1265.63
37484,-895.906,-1725.95,-753.013,-1116.07
37485,-936.074,-1827.37,-533.927,-1257.19
37486,-890.297,-1783.2,-615.344,-1232.49
37487,-997.239,-1729.06,-781.833,-1214.94
37488,-806.831,-1757.15,-823.847,-1214.38
37489,-928.987,-1671.02,-734.857,-1232.4
37490,-973.502,-1666.71,-596.862,-1160.4
37491,-847.196,-1840.63,-590.167,-1208.67
37492,-378.445,-1878.52,-643.791,-1323.72
37493,-512.203,-1955.78,-604.695,-1261.24
37494,-353.838,-1914.43,-600.469,-1383.85
37495,-346.404,-1837.46,-711.356,-1280.7
37496,-492.34,-1975.57,-691.243,-1250.01
37497,-494.567,-1920.72,-676.246,-1201.5
37498,-295.267,-1983.85,-707.004,-1140.37
37499,-382.685,-1763.5,-589.968,-1191.6
37500,-473.818,-1680.11,-610.452,-1091.14
37501,-693.032,-1719.55,-686.108,-1208.69
37502,-326.648,-1884.94,-674.926,-1267.44
37503,-342.411,-1869.53,-692.566,-1161.31
37504,-169.435,-1929.82,-702.367,-1212.67
37505,-733.911,-1842.96,-712.664,-1327.57
37506,-791.721,-1882.14,-871.926,-1079.27
37507,-1065.34,-1991.51,-698.141,-1269.46
37508,-756.27,-1898.36,-565.595,-1294.03
37509,-450.536,-1900.73,-606.838,-1314.87
37510,-388.113,-1762.5,-593.848,-1251.97
37511,-377.917,-1705.08,-510.148,-1187.41
37512,-190.969,-1823.96,-569.584,-1243.72
37513,-385.268,-1750.04,-626.525,-1363.36
37514,-563.53,-1733.07,-694.556,-1321.15
37515,-888.763,-1816.84,-830.568,-1306.01
37516,-579.363,-1670.62,-770.787,-1180.36
37517,-389.321,-1438.58,-704.655,-1218.02
37518,-400.006,-1559.38,-819.553,-1214.61
37519,-464.736,-1807.6,-704.148,-946.11
37520,-605.517,-1670.31,-691.366,-1097.25
37521,-272.374,-1729.22,-684.162,-1286.68
37522,-867.81,-1873.18,-632.54,-1260.2
37523,-949.62,-1905.58,-541.351,-1220.24
37524,-717.794,-1790.19,-493.491,-1257.53
37525,-835.966,-1697.03,-658.343,-1321.7
37526,-879.614,-1979.71,-698.501,-1256.31
37527,-877.775,-1795.53,-657.865,-1246.51
37528,-831.599,-1807.28,-660.046,-1351.86
37529,-613.083,-1843.62,-653.347,-1196.31
37530,-906.08,-1785.8,-710.584,-1246.27
37531,-923.534,-1549.38,-522.055,-1107.7
37532,-675.642,-1752.17,-562.186,-1271.48
37533,-566.977,-1902.92,-486.739,-1209.02
37534,-845.618,-1645.33,-765.005,-1271.66
37535,-878.235,-1679.66,-852.052,-1271.14
37536,-980.705,-1651.36,-809.62,-1132.98
37537,-893.393,-1754.08,-717.752,-1195.4
37538,-958.234,-1926.75,-739.025,-1386.36
37539,-1008.08,-1900.69,-642.746,-1283.1
37540,-407.242,-1668.35,-792.854,-1237.15
37541,-637.209,-1764.1,-621.318,-1139.82
37542,-1023.86,-1877.21,-704.463,-1203.52
37543,-876.709,-1861.84,-759.897,-1255.46
37544,-511.396,-1618.48,-751.433,-1130.29
37545,-428.911,-1812.44,-633.516,-1014.65
37546,-466.704,-1762.5,-685.628,-1126.07
37547,-417.433,-1717.95,-716.377,-1098
37548,-598.547,-1762.09,-625.769,-1319.5
37549,-524.093,-1801.68,-680.647,-1215.36
37550,-370.259,-1717.09,-566.821,-1287.47
37551,-360.939,-1804.18,-794.719,-1295.22
37552,-258.554,-1821.25,-724.972,-1265.38
37553,-424.855,-1911.82,-359.091,-1274.6
37554,-654.439,-1785.88,-720.116,-1295.14
37555,-440.987,-1848.52,-655.495,-1351.98
37556,-297.411,-1850.61,-637.17,-1378.76
37557,-397.753,-1774.67,-782.264,-1290.84
37558,-271.793,-1724.2,-652.409,-1232.27
37559,-292.258,-1708.79,-410.141,-1256.14
37560,-388.056,-1929.11,-700.512,-1244.27
37561,-353.383,-1819.84,-662.615,-1210.82
37562,-416.67,-1945.01,-681.003,-1257.97
37563,-420.314,-1815.91,-689.475,-1141.65
37564,-161.311,-1953.56,-682.029,-1082
37565,-650.704,-1694.43,-640.355,-1084.26
37566,-533.829,-1841.52,-702.772,-1183.72
37567,-541.231,-1684.24,-720.016,-1332.91
37568,-441.338,-1991.01,-707.116,-1186.01
37569,-456.08,-1889.73,-674.56,-1243.26
37570,-237.288,-1930.04,-641.39,-1205.7
37571,-313.535,-1810.5,-598.728,-1388.84
37572,-170.597,-1811.18,-728.087,-1282.9
37573,-307.275,-1817.9,-655.554,-1311.23
37574,-313.188,-1715.76,-646.2,-1285.01
37575,-369.992,-1709.88,-670.187,-1154.96
37576,-356.323,-1754.24,-690.634,-1133.67
37577,-496.662,-1664.22,-651.601,-1215.18
37578,-715.54,-1904.35,-738.534,-1238.93
37579,-664.681,-1846.37,-663.566,-1167.56
37580,-853.085,-1817.15,-641.717,-1183.06
37581,-666.246,-1765.56,-708.103,-1285.83
37582,-544.021,-1770.96,-667.666,-1247.42
37583,-492.699,-1871.06,-673.485,-1242.1
37584,-532.181,-1781.6,-795.864,-1269.07
37585,-652.8,-1822.56,-674.269,-1229.74
37586,-850.409,-1722.54,-773.954,-1375.92
37587,-926.462,-1962.45,-737.21,-1258.37
37588,-855.425,-1764.02,-700.32,-1260.57
37589,-889.629,-1677.91,-667.564,-1267.12
37590,-882.247,-1674.31,-676.1,-1316.08
37591,-985.698,-1708.17,-759.614,-1255.88
37592,-575.415,-1724.79,-718.916,-1260.2
37593,-416.777,-1711.3,-655.281,-1266.35
37594,-341.065,-1644.68,-626.321,-1469.17
37595,-309.432,-1913.49,-707.409,-1109.27
37596,-5.14937,-1668.79,-707.914,-1225.4
37597,-698.759,-1660.67,-512.522,-1385.91
37598,-492.92,-1668.3,-564.574,-1109.39
37599,-936.151,-1853.36,-437.637,-1317.47
37600,-898.506,-1891.69,-523.041,-1311.52
37601,-892.85,-1874.11,-493.152,-1270.54
37602,-871.154,-1788.08,-716.222,-1307.51
37603,-945.315,-1940.85,-745.986,-1142.82
37604,-795.203,-1885.49,-750.364,-1307.13
37605,-694.154,-1661.66,-679.549,-1149.84
37606,-163.991,-1923.84,-721.401,-1380.55
37607,-258.938,-1697.05,-708.927,-1292.55
37608,-373.998,-1917.6,-763.169,-1229.21
37609,-448.848,-1807.16,-746.104,-1235
37610,-429.401,-1810.69,-654.263,-1279.59
37611,-226.795,-1768.29,-535.28,-1221.32
37612,-229.266,-1920.88,-623.442,-1278.79
37613,-240.831,-1912.84,-698.131,-1253.07
37614,-221.904,-1977.43,-587.267,-1368.79
37615,-277.492,-1823.73,-587.514,-1212.72
37616,-139.583,-1748.27,-746.988,-1246.5
37617,-246.612,-1781.55,-743.662,-1185
37618,-319.999,-1838.31,-740.902,-1308.31
37619,-832.731,-1886.56,-654.885,-1229.79
37620,-913.822,-1776.66,-601.274,-1111.19
37621,-899.56,-1683.33,-704.607,-1214.55
37622,-865.287,-1784.51,-678.554,-1150.41
37623,-1040.66,-1789.34,-694.547,-1142.69
37624,-963.257,-1940.36,-659.201,-1196.03
37625,-539.537,-1870.94,-708.872,-1151.53
37626,-245.75,-1803.68,-713.35,-1229.56
37627,-527.908,-1601.1,-692.556,-1068.54
37628,-392.362,-1676.01,-703.429,-1187.78
37629,-410.986,-1925.55,-591.912,-1194.85
37630,-201.64,-1677.23,-683.584,-1195.57
37631,-1066.75,-1857.85,-475.36,-1245.85
37632,-715.422,-1713.65,-727.679,-1358.69
37633,-993.681,-1629.75,-732.856,-1268.32
37634,-947.577,-1951.75,-746.223,-1196.27
37635,-820.712,-1895.08,-742.186,-1228.55
37636,-965.464,-1741.82,-605.703,-1202.48
37637,-1009.08,-1627.45,-713.806,-1149.37
37638,-826.417,-1823.77,-742.926,-1032.97
37639,-867.875,-1664.48,-743.896,-1170.14
37640,-868.107,-1815.43,-632.782,-1364.84
37641,-955.551,-1738.31,-766.085,-1265.93
37642,-885.281,-1671.98,-599.149,-1317.2
37643,-911.462,-1812.3,-682.344,-1234.41
37644,-1043.64,-1860.66,-679.446,-1271.46
37645,-842.339,-1878.51,-698.348,-1223.45
37646,-991.403,-1794.21,-632.88,-1138.27
37647,-551.226,-1866.79,-619.694,-1113.36
37648,-419.556,-1784.99,-729.407,-1288.08
37649,-352.674,-1776.68,-694.128,-1186.51
37650,-350.254,-1903.83,-692.305,-1374.18
37651,-868.44,-1865.99,-670.635,-1168.46
37652,-735.22,-1884.28,-680.032,-1239.77
37653,-767.079,-1738.6,-769.37,-1143.04
37654,-343.539,-1684.36,-790.659,-1224.4
37655,-295.577,-1712.51,-725.535,-1407.69
37656,-500.976,-1787.36,-739.539,-1377.81
37657,-507.923,-1782.92,-439.1,-1245.67
37658,-487.059,-1875.55,-761.705,-1276.92
37659,-374.838,-1654.31,-465.454,-1209.19
37660,-296.679,-1780.33,-517.856,-1451.4
37661,-852.179,-1716.52,-511.418,-1232.04
37662,-756.284,-1736.43,-618.293,-1215.19
37663,-320.745,-1763.48,-568.208,-1135.98
37664,-311.018,-1787.33,-612.029,-1299.97
37665,-170.796,-1735.16,-728.522,-1277.12
37666,-366.45,-1779.26,-556.487,-1274.99
37667,-211.037,-1747.2,-691.222,-1228.1
37668,-243.972,-1930.88,-748.584,-1149.71
37669,-767.211,-1790.86,-701.528,-1376.79
37670,-793.52,-1837.54,-675.073,-1338.38
37671,-813.49,-1949.3,-495.833,-1361.37
37672,-412.15,-1940.5,-745.046,-1307.81
37673,-248.885,-1806.14,-676.394,-1311.28
37674,-332.475,-1882.66,-668.014,-1151.14
37675,-989.467,-1853.68,-615.808,-1340.08
37676,-841.935,-1869.27,-518.615,-1084.43
37677,-305.379,-1822.18,-602.13,-1120.33
37678,-321.856,-1830.94,-774.448,-1208.75
